Fecha,Generación Total [MW],Exportación [MW],Importación [MW],Demanda Total [MW]
6/01/2019 09:15,5417.0766,0,0,5417.0766
6/01/2019 09:30,5471.19362,0,0,5471.19362
6/01/2019 09:45,5461.82394,0,0,5461.82394
6/01/2019 10:00,5503.89843,0,0,5503.89843
6/01/2019 10:15,5508.20392,0,0,5508.20392
6/01/2019 10:30,5587.62034,0,0,5587.62034
6/01/2019 10:45,5633.12345,0,0,5633.12345
6/01/2019 11:00,5620.70917,0,0,5620.70917
6/01/2019 11:15,5673.21434,0,0,5673.21434
6/01/2019 11:30,5671.67428,0,0,5671.67428
6/01/2019 11:45,5679.67857,0,0,5679.67857
6/01/2019 12:00,5652.89831,0,0,5652.89831
6/01/2019 12:15,5706.94693,0,0,5706.94693
6/01/2019 12:30,5677.29764,0,0,5677.29764
6/01/2019 12:45,5710.14556,0,0,5710.14556
6/01/2019 13:00,5693.30468,0,0,5693.30468
6/01/2019 13:15,5701.87292,0,0,5701.87292
6/01/2019 13:30,5681.19023,0,0,5681.19023
6/01/2019 13:45,5700.84469,0,0,5700.84469
6/01/2019 14:00,5687.19408,0,0,5687.19408
6/01/2019 14:15,5681.07131,0,0,5681.07131
6/01/2019 14:30,5628.34509,0,0,5628.34509
6/01/2019 14:45,5561.80661,0,0,5561.80661
6/01/2019 15:00,5596.63328,0,0,5596.63328
6/01/2019 15:15,5582.30263,0,0,5582.30263
6/01/2019 15:30,5598.78575,0,0,5598.78575
6/01/2019 15:45,5570.46304,0,0,5570.46304
6/01/2019 16:00,5576.86649,0,0,5576.86649
6/01/2019 16:15,5570.18635,0,0,5570.18635
6/01/2019 16:30,5581.85193,0,0,5581.85193
6/01/2019 16:45,5565.64556,0,0,5565.64556
6/01/2019 17:00,5570.39397,0,0,5570.39397
6/01/2019 17:15,5584.21679,0,0,5584.21679
6/01/2019 17:30,5583.11566,0,0,5583.11566
6/01/2019 17:45,5612.72682,0,0,5612.72682
6/01/2019 18:00,5622.65595,0,0,5622.65595
6/01/2019 18:15,5640.64788,0,0,5640.64788
6/01/2019 18:30,5735.85833,0,0,5735.85833
6/01/2019 18:45,5981.89907,0,0,5981.89907
6/01/2019 19:00,6132.45477,0,0,6132.45477
6/01/2019 19:15,6404.86143,0,0,6404.86143
6/01/2019 19:30,6445.60086,0,0,6445.60086
6/01/2019 19:45,6464.27589,0,0,6464.27589
6/01/2019 20:00,6450.33148,0,0,6450.33148
6/01/2019 20:15,6454.19355,0,0,6454.19355
6/01/2019 20:30,6410.32796,0,0,6410.32796
6/01/2019 20:45,6412.31643,0,0,6412.31643
6/01/2019 21:00,6408.29326,0,0,6408.29326
6/01/2019 21:15,6331.31959,0,0,6331.31959
6/01/2019 21:30,6284.1576,0,0,6284.1576
6/01/2019 21:45,6240.26389,0,0,6240.26389
6/01/2019 22:00,6183.55364,0,0,6183.55364
6/01/2019 22:15,6064.9038,0,0,6064.9038
6/01/2019 22:30,6006.82553,0,0,6006.82553
6/01/2019 22:45,5972.24196,0,0,5972.24196
6/01/2019 23:00,5886.94906,0,0,5886.94906
6/01/2019 23:15,5759.37014,0,0,5759.37014
6/01/2019 23:30,5687.52079,0,0,5687.52079
6/01/2019 23:45,5596.44266,0,0,5596.44266
7/01/2019 00:00,5547.11607,0,0,5547.11607
7/01/2019 00:15,5466.8498,0,0,5466.8498
7/01/2019 00:30,5454.74833,0,0,5454.74833
7/01/2019 00:45,5397.02774,0,0,5397.02774
7/01/2019 01:00,5378.29932,0,0,5378.29932
7/01/2019 01:15,5283.10293,0,0,5283.10293
7/01/2019 01:30,5304.66482,0,0,5304.66482
7/01/2019 01:45,5250.76427,0,0,5250.76427
7/01/2019 02:00,5177.8591,0,0,5177.8591
7/01/2019 02:15,5137.52821,0,0,5137.52821
7/01/2019 02:30,5063.2203,0,0,5063.2203
7/01/2019 02:45,5137.06338,0,0,5137.06338
7/01/2019 03:00,5112.03077,0,0,5112.03077
7/01/2019 03:15,5113.76302,0,0,5113.76302
7/01/2019 03:30,5072.3084,0,0,5072.3084
7/01/2019 03:45,5067.77867,0,0,5067.77867
7/01/2019 04:00,5106.79006,0,0,5106.79006
7/01/2019 04:15,5060.13106,0,0,5060.13106
7/01/2019 04:30,5126.08898,0,0,5126.08898
7/01/2019 04:45,5114.71099,0,0,5114.71099
7/01/2019 05:00,5155.85032,0,0,5155.85032
7/01/2019 05:15,5171.47082,0,0,5171.47082
7/01/2019 05:30,5202.78667,0,0,5202.78667
7/01/2019 05:45,5229.22482,0,0,5229.22482
7/01/2019 06:00,5215.41364,0,0,5215.41364
7/01/2019 06:15,5260.67206,0,0,5260.67206
7/01/2019 06:30,5266.21663,0,0,5266.21663
7/01/2019 06:45,5330.00577,0,0,5330.00577
7/01/2019 07:00,5312.88692,0,0,5312.88692
7/01/2019 07:15,5456.5918,0,0,5456.5918
7/01/2019 07:30,5569.24519,0,0,5569.24519
7/01/2019 07:45,5618.77429,0,0,5618.77429
7/01/2019 08:00,5787.48055,0,0,5787.48055
7/01/2019 08:15,5895.77697,0,0,5895.77697
7/01/2019 08:30,6048.4294,0,0,6048.4294
7/01/2019 08:45,6125.62883,0,0,6125.62883
7/01/2019 09:00,6231.62277,0,0,6231.62277
7/01/2019 09:15,6271.42043,0,0,6271.42043
7/01/2019 09:30,6332.71925,0,0,6332.71925
7/01/2019 09:45,6400.38112,0,0,6400.38112
7/01/2019 10:00,6405.34564,0,0,6405.34564
7/01/2019 10:15,6479.16021,0,0,6479.16021
7/01/2019 10:30,6549.33333,0,0,6549.33333
7/01/2019 10:45,6562.84862,0,0,6562.84862
7/01/2019 11:00,6628.56691,0,0,6628.56691
7/01/2019 11:15,6630.0485,0,0,6630.0485
7/01/2019 11:30,6680.54417,0,0,6680.54417
7/01/2019 11:45,6752.94878,0,0,6752.94878
7/01/2019 12:00,6725.02741,0,0,6725.02741
7/01/2019 12:15,6726.04324,0,0,6726.04324
7/01/2019 12:30,6721.84477,0,0,6721.84477
7/01/2019 12:45,6682.40159,0,0,6682.40159
7/01/2019 13:00,6686.36323,0,0,6686.36323
7/01/2019 13:15,6612.429,0,0,6612.429
7/01/2019 13:30,6620.54348,0,0,6620.54348
7/01/2019 13:45,6647.18403,0,0,6647.18403
7/01/2019 14:00,6642.93639,0,0,6642.93639
7/01/2019 14:15,6716.10586,0,0,6716.10586
7/01/2019 14:30,6729.48687,0,0,6729.48687
7/01/2019 14:45,6798.18037,0,0,6798.18037
7/01/2019 15:00,6797.73941,0,0,6797.73941
7/01/2019 15:15,6738.69378,0,0,6738.69378
7/01/2019 15:30,6785.28661,0,0,6785.28661
7/01/2019 15:45,6761.72395,0,0,6761.72395
7/01/2019 16:00,6784.15992,0,0,6784.15992
7/01/2019 16:15,6719.76305,0,0,6719.76305
7/01/2019 16:30,6677.20735,0,0,6677.20735
7/01/2019 16:45,6659.37626,0,0,6659.37626
7/01/2019 17:00,6620.40964,0,0,6620.40964
7/01/2019 17:15,6605.86078,0,0,6605.86078
7/01/2019 17:30,6557.39326,0,0,6557.39326
7/01/2019 17:45,6537.38517,0,0,6537.38517
7/01/2019 18:00,6468.06296,0,0,6468.06296
7/01/2019 18:15,6351.36244,0,0,6351.36244
7/01/2019 18:30,6390.64157,0,0,6390.64157
7/01/2019 18:45,6452.28176,0,0,6452.28176
7/01/2019 19:00,6634.96446,0,0,6634.96446
7/01/2019 19:15,6732.89605,0,0,6732.89605
7/01/2019 19:30,6784.12097,0,0,6784.12097
7/01/2019 19:45,6789.14288,0,0,6789.14288
7/01/2019 20:00,6799.14809,0,0,6799.14809
7/01/2019 20:15,6772.36741,0,0,6772.36741
7/01/2019 20:30,6779.67221,0,0,6779.67221
7/01/2019 20:45,6764.60239,0,0,6764.60239
7/01/2019 21:00,6740.48301,0,0,6740.48301
7/01/2019 21:15,6752.577,0,0,6752.577
7/01/2019 21:30,6706.36236,0,0,6706.36236
7/01/2019 21:45,6652.50399,0,0,6652.50399
7/01/2019 22:00,6634.08794,0,0,6634.08794
7/01/2019 22:15,6587.70169,0,0,6587.70169
7/01/2019 22:30,6518.38286,0,0,6518.38286
7/01/2019 22:45,6386.54886,0,0,6386.54886
7/01/2019 23:00,6283.11102,0,0,6283.11102
7/01/2019 23:15,6177.50567,0,0,6177.50567
7/01/2019 23:30,6031.11474,0,0,6031.11474
7/01/2019 23:45,5846.13894,0,0,5846.13894
8/01/2019 00:00,5774.34872,0,0,5774.34872
8/01/2019 00:15,5693.8592,0,0,5693.8592
8/01/2019 00:30,5701.52535,0,0,5701.52535
8/01/2019 00:45,5586.40718,0,0,5586.40718
8/01/2019 01:00,5459.03413,0,0,5459.03413
8/01/2019 01:15,5505.17764,0,0,5505.17764
8/01/2019 01:30,5428.31156,0,0,5428.31156
8/01/2019 01:45,5430.45368,0,0,5430.45368
8/01/2019 02:00,5404.67286,0,0,5404.67286
8/01/2019 02:15,5368.92381,0,0,5368.92381
8/01/2019 02:30,5412.06309,0,0,5412.06309
8/01/2019 02:45,5356.20545,0,0,5356.20545
8/01/2019 03:00,5389.83474,0,0,5389.83474
8/01/2019 03:15,5331.47648,0,0,5331.47648
8/01/2019 03:30,5338.62005,0,0,5338.62005
8/01/2019 03:45,5301.22953,0,0,5301.22953
8/01/2019 04:00,5352.52583,0,0,5352.52583
8/01/2019 04:15,5324.47329,0,0,5324.47329
8/01/2019 04:30,5362.88415,0,0,5362.88415
8/01/2019 04:45,5371.23431,0,0,5371.23431
8/01/2019 05:00,5429.49963,0,0,5429.49963
8/01/2019 05:15,5445.42666,0,0,5445.42666
8/01/2019 05:30,5470.63246,0,0,5470.63246
8/01/2019 05:45,5484.36983,0,0,5484.36983
8/01/2019 06:00,5362.54144,0,0,5362.54144
8/01/2019 06:15,5378.89826,0,0,5378.89826
8/01/2019 06:30,5409.51127,0,0,5409.51127
8/01/2019 06:45,5495.5228,0,0,5495.5228
8/01/2019 07:00,5527.04953,0,0,5527.04953
8/01/2019 07:15,5579.51966,0,0,5579.51966
8/01/2019 07:30,5711.35022,0,0,5711.35022
8/01/2019 07:45,5738.09994,0,0,5738.09994
8/01/2019 08:00,5853.81112,0,0,5853.81112
8/01/2019 08:15,5906.15931,0,0,5906.15931
8/01/2019 08:30,6046.76634,0,0,6046.76634
8/01/2019 08:45,6152.0083,0,0,6152.0083
8/01/2019 09:00,6239.58022,0,0,6239.58022
8/01/2019 09:15,6281.40005,0,0,6281.40005
8/01/2019 09:30,6373.95717,0,0,6373.95717
8/01/2019 09:45,6430.89606,0,0,6430.89606
8/01/2019 10:00,6424.39174,0,0,6424.39174
8/01/2019 10:15,6496.23449,0,0,6496.23449
8/01/2019 10:30,6522.62068,0,0,6522.62068
8/01/2019 10:45,6554.9651,0,0,6554.9651
8/01/2019 11:00,6597.97041,0,0,6597.97041
8/01/2019 11:15,6632.51888,0,0,6632.51888
8/01/2019 11:30,6672.40908,0,0,6672.40908
8/01/2019 11:45,6670.16493,0,0,6670.16493
8/01/2019 12:00,6715.03678,0,0,6715.03678
8/01/2019 12:15,6666.4148,0,0,6666.4148
8/01/2019 12:30,6677.87826,0,0,6677.87826
8/01/2019 12:45,6636.39927,0,0,6636.39927
8/01/2019 13:00,6619.03048,0,0,6619.03048
8/01/2019 13:15,6539.56361,0,0,6539.56361
8/01/2019 13:30,6531.66897,0,0,6531.66897
8/01/2019 13:45,6541.96811,0,0,6541.96811
8/01/2019 14:00,6546.75688,0,0,6546.75688
8/01/2019 14:15,6638.09258,0,0,6638.09258
8/01/2019 14:30,6654.92327,0,0,6654.92327
8/01/2019 14:45,6745.26855,0,0,6745.26855
8/01/2019 15:00,6727.36543,0,0,6727.36543
8/01/2019 15:15,6759.36417,0,0,6759.36417
8/01/2019 15:30,6759.43649,0,0,6759.43649
8/01/2019 15:45,6782.3518,0,0,6782.3518
8/01/2019 16:00,6779.46372,0,0,6779.46372
8/01/2019 16:15,6756.46487,0,0,6756.46487
8/01/2019 16:30,6749.9418,0,0,6749.9418
8/01/2019 16:45,6734.25645,0,0,6734.25645
8/01/2019 17:00,6743.44324,0,0,6743.44324
8/01/2019 17:15,6686.58648,0,0,6686.58648
8/01/2019 17:30,6695.68907,0,0,6695.68907
8/01/2019 17:45,6650.00025,0,0,6650.00025
8/01/2019 18:00,6634.32466,0,0,6634.32466
8/01/2019 18:15,6437.44516,0,0,6437.44516
8/01/2019 18:30,6459.51653,0,0,6459.51653
8/01/2019 18:45,6601.81943,0,0,6601.81943
8/01/2019 19:00,6632.73444,0,0,6632.73444
8/01/2019 19:15,6729.91276,0,0,6729.91276
8/01/2019 19:30,6756.94664,0,0,6756.94664
8/01/2019 19:45,6778.49858,0,0,6778.49858
8/01/2019 20:00,6758.10663,0,0,6758.10663
8/01/2019 20:15,6733.50712,0,0,6733.50712
8/01/2019 20:30,6707.96241,0,0,6707.96241
8/01/2019 20:45,6697.55642,0,0,6697.55642
8/01/2019 21:00,6668.80249,0,0,6668.80249
8/01/2019 21:15,6676.39578,0,0,6676.39578
8/01/2019 21:30,6669.73262,0,0,6669.73262
8/01/2019 21:45,6638.13718,0,0,6638.13718
8/01/2019 22:00,6588.02009,0,0,6588.02009
8/01/2019 22:15,6504.49177,0,0,6504.49177
8/01/2019 22:30,6491.68372,0,0,6491.68372
8/01/2019 22:45,6408.75377,0,0,6408.75377
8/01/2019 23:00,6301.50094,0,0,6301.50094
8/01/2019 23:15,6155.10929,0,0,6155.10929
8/01/2019 23:30,6028.94048,0,0,6028.94048
8/01/2019 23:45,6024.58965,0,0,6024.58965
9/01/2019 00:00,5953.82966,0,0,5953.82966
9/01/2019 00:15,5820.60715,0,0,5820.60715
9/01/2019 00:30,5762.43096,0,0,5762.43096
9/01/2019 00:45,5716.48472,0,0,5716.48472
9/01/2019 01:00,5615.17535,0,0,5615.17535
9/01/2019 01:15,5593.82869,0,0,5593.82869
9/01/2019 01:30,5528.20243,0,0,5528.20243
9/01/2019 01:45,5520.35312,0,0,5520.35312
9/01/2019 02:00,5473.20894,0,0,5473.20894
9/01/2019 02:15,5431.3849,0,0,5431.3849
9/01/2019 02:30,5404.00912,0,0,5404.00912
9/01/2019 02:45,5369.26817,0,0,5369.26817
9/01/2019 03:00,5387.67109,0,0,5387.67109
9/01/2019 03:15,5331.05268,0,0,5331.05268
9/01/2019 03:30,5307.35769,0,0,5307.35769
9/01/2019 03:45,5314.54001,0,0,5314.54001
9/01/2019 04:00,5328.64528,0,0,5328.64528
9/01/2019 04:15,5356.67972,0,0,5356.67972
9/01/2019 04:30,5347.27128,0,0,5347.27128
9/01/2019 04:45,5383.80794,0,0,5383.80794
9/01/2019 05:00,5382.95986,0,0,5382.95986
9/01/2019 05:15,5427.45162,0,0,5427.45162
9/01/2019 05:30,5464.2187,0,0,5464.2187
9/01/2019 05:45,5417.28031,0,0,5417.28031
9/01/2019 06:00,5439.89506,0,0,5439.89506
9/01/2019 06:15,5514.92056,0,0,5514.92056
9/01/2019 06:30,5533.89147,0,0,5533.89147
9/01/2019 06:45,5560.40533,0,0,5560.40533
9/01/2019 07:00,5588.20127,0,0,5588.20127
9/01/2019 07:15,5641.17589,0,0,5641.17589
9/01/2019 07:30,5796.50138,0,0,5796.50138
9/01/2019 07:45,5851.96223,0,0,5851.96223
9/01/2019 08:00,6010.93767,0,0,6010.93767
9/01/2019 08:15,6108.02397,0,0,6108.02397
9/01/2019 08:30,6204.25298,0,0,6204.25298
9/01/2019 08:45,6382.13295,0,0,6382.13295
9/01/2019 09:00,6427.81682,0,0,6427.81682
9/01/2019 09:15,6539.7602,0,0,6539.7602
9/01/2019 09:30,6601.2928,0,0,6601.2928
9/01/2019 09:45,6642.08542,0,0,6642.08542
9/01/2019 10:00,6731.66086,0,0,6731.66086
9/01/2019 10:15,6761.37062,0,0,6761.37062
9/01/2019 10:30,6802.31652,0,0,6802.31652
9/01/2019 10:45,6802.66259,0,0,6802.66259
9/01/2019 11:00,6821.2704,0,0,6821.2704
9/01/2019 11:15,6797.41998,0,0,6797.41998
9/01/2019 11:30,6868.74277,0,0,6868.74277
9/01/2019 11:45,6843.37419,0,0,6843.37419
9/01/2019 12:00,6808.10063,0,0,6808.10063
9/01/2019 12:15,6774.8178,0,0,6774.8178
9/01/2019 12:30,6775.38783,0,0,6775.38783
9/01/2019 12:45,6796.31792,0,0,6796.31792
9/01/2019 13:00,6774.79679,0,0,6774.79679
9/01/2019 13:15,6704.05999,0,0,6704.05999
9/01/2019 13:30,6721.73433,0,0,6721.73433
9/01/2019 13:45,6710.96103,0,0,6710.96103
9/01/2019 14:00,6757.64237,0,0,6757.64237
9/01/2019 14:15,6754.91524,0,0,6754.91524
9/01/2019 14:30,6818.72232,0,0,6818.72232
9/01/2019 14:45,6871.95925,0,0,6871.95925
9/01/2019 15:00,6853.97901,0,0,6853.97901
9/01/2019 15:15,6858.81264,0,0,6858.81264
9/01/2019 15:30,6811.1886,0,0,6811.1886
9/01/2019 15:45,6845.55628,0,0,6845.55628
9/01/2019 16:00,6822.74949,0,0,6822.74949
9/01/2019 16:15,6837.99793,0,0,6837.99793
9/01/2019 16:30,6802.83846,0,0,6802.83846
9/01/2019 16:45,6755.97118,0,0,6755.97118
9/01/2019 17:00,6649.81553,0,0,6649.81553
9/01/2019 17:15,6679.86663,0,0,6679.86663
9/01/2019 17:30,6654.58615,0,0,6654.58615
9/01/2019 17:45,6582.31759,0,0,6582.31759
9/01/2019 18:00,6500.63964,0,0,6500.63964
9/01/2019 18:15,6332.09423,0,0,6332.09423
9/01/2019 18:30,6363.37708,0,0,6363.37708
9/01/2019 18:45,6459.3051,0,0,6459.3051
9/01/2019 19:00,6580.58,0,0,6580.58
9/01/2019 19:15,6665.66415,0,0,6665.66415
9/01/2019 19:30,6728.65018,0,0,6728.65018
9/01/2019 19:45,6713.64183,0,0,6713.64183
9/01/2019 20:00,6734.076,0,0,6734.076
9/01/2019 20:15,6724.91314,0,0,6724.91314
9/01/2019 20:30,6711.6186,0,0,6711.6186
9/01/2019 20:45,6709.8156,0,0,6709.8156
9/01/2019 21:00,6682.55985,0,0,6682.55985
9/01/2019 21:15,6665.53884,0,0,6665.53884
9/01/2019 21:30,6639.75999,0,0,6639.75999
9/01/2019 21:45,6629.75902,0,0,6629.75902
9/01/2019 22:00,6586.35779,0,0,6586.35779
9/01/2019 22:15,6584.53641,0,0,6584.53641
9/01/2019 22:30,6518.90951,0,0,6518.90951
9/01/2019 22:45,6373.57898,0,0,6373.57898
9/01/2019 23:00,6339.91597,0,0,6339.91597
9/01/2019 23:15,6212.8943,0,0,6212.8943
9/01/2019 23:30,6145.77204,0,0,6145.77204
9/01/2019 23:45,6081.80397,0,0,6081.80397
10/01/2019 00:00,6012.56564,0,0,6012.56564
10/01/2019 00:15,5921.04371,0,0,5921.04371
10/01/2019 00:30,5813.06322,0,0,5813.06322
10/01/2019 00:45,5744.28707,0,0,5744.28707
10/01/2019 01:00,5678.59682,0,0,5678.59682
10/01/2019 01:15,5661.76889,0,0,5661.76889
10/01/2019 01:30,5577.47941,0,0,5577.47941
10/01/2019 01:45,5546.06468,0,0,5546.06468
10/01/2019 02:00,5502.18418,0,0,5502.18418
10/01/2019 02:15,5482.22646,0,0,5482.22646
10/01/2019 02:30,5425.1006,0,0,5425.1006
10/01/2019 02:45,5412.30618,0,0,5412.30618
10/01/2019 03:00,5442.53341,0,0,5442.53341
10/01/2019 03:15,5405.10025,0,0,5405.10025
10/01/2019 03:30,5414.25511,0,0,5414.25511
10/01/2019 03:45,5399.76263,0,0,5399.76263
10/01/2019 04:00,5424.64587,0,0,5424.64587
10/01/2019 04:15,5431.3246,0,0,5431.3246
10/01/2019 04:30,5479.79888,0,0,5479.79888
10/01/2019 04:45,5460.60748,0,0,5460.60748
10/01/2019 05:00,5510.70837,0,0,5510.70837
10/01/2019 05:15,5507.67903,0,0,5507.67903
10/01/2019 05:30,5548.15573,0,0,5548.15573
10/01/2019 05:45,5570.87602,0,0,5570.87602
10/01/2019 06:00,5527.27934,0,0,5527.27934
10/01/2019 06:15,5602.65103,0,0,5602.65103
10/01/2019 06:30,5635.6777,0,0,5635.6777
10/01/2019 06:45,5621.86473,0,0,5621.86473
10/01/2019 07:00,5703.23155,0,0,5703.23155
10/01/2019 07:15,5768.34172,0,0,5768.34172
10/01/2019 07:30,5883.79152,0,0,5883.79152
10/01/2019 07:45,5928.78774,0,0,5928.78774
10/01/2019 08:00,6068.44873,0,0,6068.44873
10/01/2019 08:15,6156.94659,0,0,6156.94659
10/01/2019 08:30,6309.88066,0,0,6309.88066
10/01/2019 08:45,6374.93624,0,0,6374.93624
10/01/2019 09:00,6478.5818,0,0,6478.5818
10/01/2019 09:15,6498.45762,0,0,6498.45762
10/01/2019 09:30,6591.60933,0,0,6591.60933
10/01/2019 09:45,6604.45114,0,0,6604.45114
10/01/2019 10:00,6654.93915,0,0,6654.93915
10/01/2019 10:15,6667.39024,0,0,6667.39024
10/01/2019 10:30,6708.88086,0,0,6708.88086
10/01/2019 10:45,6740.82619,0,0,6740.82619
10/01/2019 11:00,6737.14916,0,0,6737.14916
10/01/2019 11:15,6811.42552,0,0,6811.42552
10/01/2019 11:30,6823.16112,0,0,6823.16112
10/01/2019 11:45,6860.345,0,0,6860.345
10/01/2019 12:00,6849.09869,0,0,6849.09869
10/01/2019 12:15,6755.18139,0,0,6755.18139
10/01/2019 12:30,6798.09711,0,0,6798.09711
10/01/2019 12:45,6706.49426,0,0,6706.49426
10/01/2019 13:00,6721.91873,0,0,6721.91873
10/01/2019 13:15,6655.30523,0,0,6655.30523
10/01/2019 13:30,6633.75781,0,0,6633.75781
10/01/2019 13:45,6658.71506,0,0,6658.71506
10/01/2019 14:00,6611.99896,0,0,6611.99896
10/01/2019 14:15,6724.63861,0,0,6724.63861
10/01/2019 14:30,6743.96069,0,0,6743.96069
10/01/2019 14:45,6779.40586,0,0,6779.40586
10/01/2019 15:00,6748.88416,0,0,6748.88416
10/01/2019 15:15,6773.51339,0,0,6773.51339
10/01/2019 15:30,6735.53255,0,0,6735.53255
10/01/2019 15:45,6773.34409,0,0,6773.34409
10/01/2019 16:00,6775.07641,0,0,6775.07641
10/01/2019 16:15,6761.18489,0,0,6761.18489
10/01/2019 16:30,6615.13834,0,0,6615.13834
10/01/2019 16:45,6563.05316,0,0,6563.05316
10/01/2019 17:00,6554.69663,0,0,6554.69663
10/01/2019 17:15,6551.49971,0,0,6551.49971
10/01/2019 17:30,6514.20509,0,0,6514.20509
10/01/2019 17:45,6553.17815,0,0,6553.17815
10/01/2019 18:00,6512.67342,0,0,6512.67342
10/01/2019 18:15,6357.07353,0,0,6357.07353
10/01/2019 18:30,6392.99546,0,0,6392.99546
10/01/2019 18:45,6523.74959,0,0,6523.74959
10/01/2019 19:00,6553.16302,0,0,6553.16302
10/01/2019 19:15,6708.03248,0,0,6708.03248
10/01/2019 19:30,6742.72724,0,0,6742.72724
10/01/2019 19:45,6739.57496,0,0,6739.57496
10/01/2019 20:00,6725.04947,0,0,6725.04947
10/01/2019 20:15,6613.96261,0,0,6613.96261
10/01/2019 20:30,6563.61523,0,0,6563.61523
10/01/2019 20:45,6596.20751,0,0,6596.20751
10/01/2019 21:00,6586.36471,0,0,6586.36471
10/01/2019 21:15,6548.40127,0,0,6548.40127
10/01/2019 21:30,6610.68053,0,0,6610.68053
10/01/2019 21:45,6606.44654,0,0,6606.44654
10/01/2019 22:00,6603.67302,0,0,6603.67302
10/01/2019 22:15,6617.43107,0,0,6617.43107
10/01/2019 22:30,6571.58582,0,0,6571.58582
10/01/2019 22:45,6384.50183,0,0,6384.50183
10/01/2019 23:00,6261.76989,0,0,6261.76989
10/01/2019 23:15,6146.473,0,0,6146.473
10/01/2019 23:30,6029.5803,0,0,6029.5803
10/01/2019 23:45,5974.72992,0,0,5974.72992
11/01/2019 00:00,5874.26713,0,0,5874.26713
11/01/2019 00:15,5814.15973,0,0,5814.15973
11/01/2019 00:30,5777.84911,0,0,5777.84911
11/01/2019 00:45,5675.89174,0,0,5675.89174
11/01/2019 01:00,5562.65136,0,0,5562.65136
11/01/2019 01:15,5566.049,0,0,5566.049
11/01/2019 01:30,5420.60354,0,0,5420.60354
11/01/2019 01:45,5291.82134,0,0,5291.82134
11/01/2019 02:00,5185.49863,0,0,5185.49863
11/01/2019 02:15,5157.26095,0,0,5157.26095
11/01/2019 02:30,5122.70654,0,0,5122.70654
11/01/2019 02:45,5130.36741,0,0,5130.36741
11/01/2019 03:00,5123.11543,0,0,5123.11543
11/01/2019 03:15,5075.1591,0,0,5075.1591
11/01/2019 03:30,5093.78046,0,0,5093.78046
11/01/2019 03:45,5055.15213,0,0,5055.15213
11/01/2019 04:00,5101.8011,0,0,5101.8011
11/01/2019 04:15,5079.83037,0,0,5079.83037
11/01/2019 04:30,5080.49714,0,0,5080.49714
11/01/2019 04:45,5098.95278,0,0,5098.95278
11/01/2019 05:00,5127.08782,0,0,5127.08782
11/01/2019 05:15,5192.74763,0,0,5192.74763
11/01/2019 05:30,5184.66895,0,0,5184.66895
11/01/2019 05:45,5238.47718,0,0,5238.47718
11/01/2019 06:00,5236.03807,0,0,5236.03807
11/01/2019 06:15,5208.43952,0,0,5208.43952
11/01/2019 06:30,5254.35566,0,0,5254.35566
11/01/2019 06:45,5270.79487,0,0,5270.79487
11/01/2019 07:00,5396.89773,0,0,5396.89773
11/01/2019 07:15,5413.24997,0,0,5413.24997
11/01/2019 07:30,5542.84471,0,0,5542.84471
11/01/2019 07:45,5741.07837,0,0,5741.07837
11/01/2019 08:00,5806.21576,0,0,5806.21576
11/01/2019 08:15,5946.94819,0,0,5946.94819
11/01/2019 08:30,6011.19433,0,0,6011.19433
11/01/2019 08:45,6124.87079,0,0,6124.87079
11/01/2019 09:00,6114.70111,0,0,6114.70111
11/01/2019 09:15,6221.98142,0,0,6221.98142
11/01/2019 09:30,6276.29765,0,0,6276.29765
11/01/2019 09:45,6355.44482,0,0,6355.44482
11/01/2019 10:00,6420.29213,0,0,6420.29213
11/01/2019 10:15,6448.8867,0,0,6448.8867
11/01/2019 10:30,6532.30786,0,0,6532.30786
11/01/2019 10:45,6566.83299,0,0,6566.83299
11/01/2019 11:00,6640.09054,0,0,6640.09054
11/01/2019 11:15,6656.98932,0,0,6656.98932
11/01/2019 11:30,6648.57457,0,0,6648.57457
11/01/2019 11:45,6626.76299,0,0,6626.76299
11/01/2019 12:00,6622.31753,0,0,6622.31753
11/01/2019 12:15,6547.14364,0,0,6547.14364
11/01/2019 12:30,6546.61833,0,0,6546.61833
11/01/2019 12:45,6521.80537,0,0,6521.80537
11/01/2019 13:00,6576.8187,0,0,6576.8187
11/01/2019 13:15,6491.27643,0,0,6491.27643
11/01/2019 13:30,6591.72556,0,0,6591.72556
11/01/2019 13:45,6520.34556,0,0,6520.34556
11/01/2019 14:00,6529.4005,0,0,6529.4005
11/01/2019 14:15,6610.91189,0,0,6610.91189
11/01/2019 14:30,6653.08526,0,0,6653.08526
11/01/2019 14:45,6584.39253,0,0,6584.39253
11/01/2019 15:00,6620.80633,0,0,6620.80633
11/01/2019 15:15,6628.2072,0,0,6628.2072
11/01/2019 15:30,6649.8628,0,0,6649.8628
11/01/2019 15:45,6651.80133,0,0,6651.80133
11/01/2019 16:00,6658.30769,0,0,6658.30769
11/01/2019 16:15,6653.66002,0,0,6653.66002
11/01/2019 16:30,6626.24023,0,0,6626.24023
11/01/2019 16:45,6589.70096,0,0,6589.70096
11/01/2019 17:00,6526.8167,0,0,6526.8167
11/01/2019 17:15,6389.52811,0,0,6389.52811
11/01/2019 17:30,6451.70091,0,0,6451.70091
11/01/2019 17:45,6388.41897,0,0,6388.41897
11/01/2019 18:00,6278.95424,0,0,6278.95424
11/01/2019 18:15,6225.4518,0,0,6225.4518
